2015.290477	-1.554914934
2077.178702	9.107196393
182.4645474	33.27148214
2394.643001	122.7139723
1242.508881	142.8328646
460.6405567	190.8788617
1976.948865	245.0036732
387.8941288	270.7294906
1535.662146	326.0153552
152.6789948	369.943424
255.3206646	415.6534633
878.2482894	559.4462865
906.9453718	626.7641669
1090.624195	679.6227166
283.6399691	693.5469623
1843.47859	718.1155411
1786.43507	789.3508414
235.3452758	790.8880422
1463.754384	869.2912132
2221.575347	876.2436159
1962.104016	923.4454064
1653.530908	940.7021049
1043.0751	955.0717086
664.5324313	987.5748754
429.0458683	1018.805654
2176.929415	1020.828025
2005.729612	1202.795196
1613.670411	1241.594372
2207.099964	1255.652084
393.5597851	1332.75081
1305.254072	1516.935353
1956.663295	1550.269397
402.2609782	1557.107741
2172.478572	1604.781437
458.1905411	1618.592147
1648.69176	1623.184783
406.8397945	1629.993762
1708.925385	1654.188996
2295.795812	1675.204667
1363.977678	1696.628067
1196.871441	1723.412974
1898.83707	1753.694288
343.0482585	1813.474831
543.2946803	1892.902249
2290.984351	1947.137842
600.2185539	1958.693488
2123.018409	1991.813139
258.7190835	2029.822993
302.390097	2087.332926
897.7401375	2090.059927
1749.717061	2096.142098
110.9141108	2264.001169
2237.608985	2272.017647
1561.226224	2309.319547
1261.008651	2398.136703
1275.851854	2407.411766
1648.236444	2418.97235
2006.905641	2435.967577
