264	44	1
556	47	1
488	51	1
179	63	1
567	71	1
376	71	1
129	75	1
270	76	1
324	78	1
219	79	1
597	86	1
183	90	1
101	89	1
489	90	1
448	90	1
525	94	1
388	102	1
156	107	1
206	110	1
282	111	1
62	116	1
344	118	1
420	117	1
565	125	1
603	130	1
240	132	1
50	134	1
387	139	1
287	139	1
519	143	1
472	143	1
77	153	1
224	157	1
629	157	1
178	157	1
321	158	1
596	174	1
131	177	1
360	178	1
248	180	1
322	181	1
390	186	1
282	191	1
423	191	1
483	197	1
212	201	1
101	203	1
610	208	1
352	208	1
165	209	1
565	213	1
323	215	1
416	214	1
520	216	1
234	225	1
121	233	1
374	234	1
163	236	1
637	241	1
336	243	1
207	252	1
541	251	1
436	253	1
594	254	1
93	260	1
53	263	1
406	263	1
366	266	1
313	268	1
148	272	1
228	274	1
496	276	1
183	279	1
571	281	1
422	293	1
38	294	1
467	299	1
530	313	1
177	315	1
580	314	1
229	319	1
494	320	1
62	322	1
319	327	1
102	327	1
139	329	1
386	329	1
455	330	1
615	342	1
357	342	1
248	351	1
407	352	1
578	352	1
491	365	1
452	365	1
213	369	1
272	379	1
182	380	1
136	382	1
239	383	1
68	388	1
292	390	1
366	388	1
333	392	1
398	392	1
459	397	1
547	398	1
613	406	1
496	416	1
73	418	1
379	424	1
155	427	1
115	431	1
470	438	1
260	442	1
435	444	1
580	449	1
382	460	1
524	459	1
182	472	1
601	480	1
347	489	1
411	491	1
191	493	1
145	496	1
56	497	1
127	502	1
290	503	1
623	508	1
346	512	1
396	512	1
527	524	1
583	526	1
124	526	1
312	531	1
179	538	1
35	539	1
488	541	1
623	544	1
358	547	1
572	552	1
128	552	1
272	556	1
413	556	1
200	557	1
316	561	1
359	576	1
162	579	1
459	582	1
123	582	1
539	584	1
602	584	1
182	48	2
277	47	2
87	51	2
408	50	2
481	48	2
432	53	2
289	53	2
159	55	2
604	58	2
513	59	2
476	59	2
264	71	2
150	71	2
397	70	2
504	70	2
77	71	2
222	71	2
567	74	2
189	77	2
474	80	2
360	83	2
538	83	2
287	87	2
106	89	2
453	93	2
387	96	2
635	94	2
142	98	2
555	100	2
484	100	2
229	101	2
88	104	2
316	107	2
336	110	2
422	114	2
506	113	2
187	115	2
263	116	2
157	120	2
299	120	2
318	122	2
38	123	2
239	126	2
462	127	2
258	129	2
117	128	2
598	129	2
466	134	2
527	133	2
380	134	2
404	136	2
150	139	2
174	140	2
558	142	2
294	143	2
320	143	2
155	148	2
498	149	2
99	152	2
584	156	2
375	158	2
75	160	2
62	164	2
431	164	2
326	167	2
40	169	2
461	169	2
483	171	2
213	173	2
241	173	2
254	174	2
536	174	2
114	176	2
622	175	2
171	183	2
347	184	2
515	186	2
276	188	2
289	188	2
197	193	2
85	194	2
452	203	2
220	205	2
399	206	2
356	207	2
171	207	2
314	210	2
511	211	2
618	211	2
55	213	2
89	213	2
43	214	2
571	225	2
549	228	2
605	228	2
66	227	2
198	229	2
486	230	2
408	231	2
285	234	2
131	237	2
248	238	2
361	239	2
213	242	2
160	244	2
325	246	2
596	249	2
264	252	2
629	252	2
135	257	2
624	255	2
310	259	2
591	262	2
474	267	2
85	269	2
515	269	2
230	272	2
50	273	2
623	272	2
178	279	2
293	284	2
543	285	2
405	285	2
355	287	2
565	287	2
185	291	2
322	290	2
125	298	2
98	297	2
43	298	2
586	296	2
424	299	2
625	304	2
258	304	2
328	304	2
451	306	2
375	312	2
41	317	2
164	315	2
225	316	2
326	319	2
410	319	2
282	320	2
114	324	2
492	324	2
86	328	2
45	328	2
324	329	2
516	333	2
609	330	2
576	334	2
308	342	2
364	344	2
49	344	2
199	343	2
251	348	2
158	353	2
485	351	2
416	352	2
627	357	2
521	359	2
220	360	2
70	364	2
101	366	2
447	365	2
582	367	2
183	369	2
268	370	2
234	373	2
142	372	2
295	378	2
550	377	2
363	381	2
61	385	2
453	384	2
613	386	2
413	392	2
627	393	2
348	398	2
210	403	2
132	405	2
165	405	2
322	407	2
572	408	2
454	412	2
394	415	2
91	422	2
253	426	2
520	427	2
34	425	2
590	432	2
110	431	2
390	434	2
63	441	2
206	437	2
609	440	2
423	445	2
535	444	2
131	450	2
488	448	2
337	452	2
456	457	2
274	460	2
395	463	2
221	464	2
338	466	2
407	466	2
68	466	2
468	469	2
190	473	2
527	475	2
458	475	2
359	478	2
562	480	2
246	482	2
421	484	2
109	485	2
152	488	2
591	490	2
547	491	2
212	495	2
285	499	2
140	505	2
48	509	2
424	508	2
567	507	2
494	509	2
344	513	2
631	516	2
91	518	2
310	516	2
238	518	2
77	519	2
456	518	2
540	518	2
219	520	2
415	521	2
102	524	2
592	525	2
144	527	2
502	528	2
629	530	2
466	531	2
66	531	2
369	533	2
572	538	2
167	542	2
350	546	2
204	548	2
253	547	2
69	550	2
256	554	2
137	554	2
470	556	2
176	558	2
398	562	2
312	562	2
504	565	2
377	565	2
41	567	2
457	569	2
574	571	2
90	576	2
254	572	2
527	574	2
169	576	2
449	576	2
111	579	2
183	581	2
553	582	2
50	582	2
612	585	2
341	585	2
549	586	2
