372	45	1
327	55	1
196	59	1
552	65	1
96	78	1
268	81	1
362	82	1
164	87	1
465	92	1
400	100	1
515	108	1
186	123	1
230	123	1
596	122	1
64	131	1
424	134	1
264	134	1
304	137	1
359	138	1
568	160	1
136	162	1
437	174	1
600	179	1
329	184	1
271	186	1
212	188	1
390	206	1
73	208	1
632	218	1
113	223	1
312	226	1
477	226	1
524	238	1
409	242	1
597	246	1
142	259	1
311	271	1
562	278	1
70	279	1
355	281	1
496	281	1
105	292	1
384	322	1
518	322	1
275	344	1
469	359	1
165	360	1
406	360	1
590	363	1
330	366	1
548	381	1
205	394	1
469	399	1
330	402	1
127	407	1
65	409	1
507	424	1
625	433	1
161	435	1
225	438	1
97	442	1
420	446	1
371	448	1
284	452	1
54	457	1
328	464	1
390	480	1
234	489	1
277	491	1
149	492	1
332	497	1
627	502	1
516	504	1
110	505	1
567	515	1
418	525	1
208	528	1
353	534	1
282	540	1
148	540	1
478	548	1
74	548	1
605	558	1
340	564	1
390	570	1
449	579	1
584	47	2
205	51	2
540	52	2
459	64	2
512	63	2
308	62	2
144	80	2
490	81	2
251	82	2
41	83	2
630	84	2
405	87	2
623	91	2
78	93	2
472	97	2
362	100	2
520	101	2
392	106	2
588	111	2
253	112	2
423	112	2
40	116	2
175	118	2
307	118	2
195	125	2
232	125	2
608	129	2
550	131	2
142	130	2
304	132	2
347	135	2
58	138	2
95	138	2
439	141	2
156	144	2
262	149	2
582	149	2
633	152	2
494	156	2
463	160	2
49	163	2
197	167	2
168	166	2
525	168	2
140	170	2
270	182	2
75	189	2
354	190	2
385	194	2
597	196	2
46	196	2
221	197	2
528	198	2
308	205	2
126	208	2
115	224	2
397	227	2
93	230	2
628	230	2
170	231	2
314	232	2
249	232	2
486	233	2
558	238	2
617	239	2
446	246	2
215	246	2
147	248	2
458	249	2
364	259	2
524	271	2
207	275	2
490	278	2
234	281	2
544	282	2
294	284	2
349	287	2
629	285	2
141	288	2
579	296	2
425	299	2
178	302	2
508	303	2
317	308	2
389	306	2
43	308	2
248	314	2
448	316	2
617	317	2
370	320	2
338	323	2
507	326	2
155	333	2
184	337	2
596	337	2
59	343	2
356	348	2
85	350	2
267	353	2
472	356	2
230	360	2
174	366	2
409	368	2
139	370	2
59	373	2
357	374	2
206	379	2
218	384	2
428	384	2
375	385	2
181	386	2
597	395	2
484	397	2
306	398	2
540	403	2
400	403	2
128	408	2
250	408	2
39	409	2
622	410	2
65	415	2
154	425	2
413	424	2
123	430	2
235	433	2
433	432	2
156	438	2
573	440	2
525	442	2
136	443	2
343	446	2
611	450	2
61	451	2
322	452	2
281	453	2
585	465	2
473	474	2
281	479	2
618	488	2
196	489	2
372	488	2
433	489	2
310	490	2
503	490	2
82	493	2
533	495	2
159	497	2
566	502	2
324	502	2
550	506	2
108	516	2
176	513	2
618	515	2
448	517	2
385	520	2
180	524	2
342	525	2
106	526	2
223	531	2
158	533	2
286	531	2
272	533	2
621	539	2
288	539	2
431	538	2
427	544	2
528	549	2
467	549	2
62	556	2
584	558	2
629	559	2
180	562	2
58	562	2
145	569	2
449	577	2
424	577	2
