159	44	1
224	45	1
315	44	1
360	53	1
615	56	1
691	54	1
763	57	1
84	57	1
730	58	1
54	58	1
797	61	1
574	62	1
815	64	1
1174	68	1
120	69	1
1131	72	1
660	72	1
282	72	1
484	73	1
531	74	1
622	79	1
963	79	1
863	79	1
1052	79	1
232	81	1
903	83	1
727	85	1
552	91	1
405	93	1
751	94	1
1011	95	1
926	95	1
685	97	1
343	97	1
57	98	1
584	99	1
1167	100	1
429	100	1
282	101	1
312	102	1
142	103	1
467	104	1
108	103	1
860	104	1
1056	108	1
781	108	1
516	109	1
1100	111	1
637	113	1
214	113	1
975	113	1
82	115	1
1124	118	1
372	118	1
894	121	1
931	122	1
707	124	1
1018	126	1
607	127	1
1194	131	1
256	131	1
844	134	1
554	136	1
658	135	1
489	137	1
143	142	1
209	141	1
987	142	1
386	144	1
115	145	1
1156	147	1
1071	147	1
486	148	1
759	151	1
822	153	1
1100	154	1
792	153	1
891	156	1
963	157	1
50	158	1
632	158	1
335	159	1
298	160	1
441	161	1
925	161	1
1046	163	1
176	163	1
565	164	1
410	166	1
592	166	1
676	166	1
80	168	1
1009	168	1
710	168	1
1190	170	1
531	173	1
209	173	1
848	174	1
498	175	1
1130	175	1
1076	176	1
751	177	1
359	180	1
146	181	1
106	184	1
233	184	1
802	186	1
456	188	1
698	192	1
647	193	1
973	197	1
935	198	1
259	200	1
910	200	1
726	200	1
775	200	1
864	204	1
1143	206	1
990	207	1
1095	207	1
610	207	1
1037	209	1
305	210	1
1192	211	1
404	214	1
827	214	1
151	217	1
203	216	1
105	218	1
533	217	1
343	218	1
478	219	1
562	222	1
376	223	1
438	224	1
676	226	1
62	228	1
882	228	1
1034	229	1
514	230	1
1197	234	1
808	233	1
948	233	1
230	237	1
1098	237	1
624	240	1
268	240	1
709	241	1
758	242	1
1062	246	1
1139	250	1
120	252	1
992	253	1
299	252	1
404	255	1
913	254	1
77	255	1
155	256	1
352	256	1
45	257	1
1170	257	1
839	259	1
443	262	1
641	262	1
786	262	1
596	264	1
956	265	1
317	265	1
476	265	1
523	267	1
188	273	1
264	274	1
687	274	1
1043	275	1
879	278	1
1098	279	1
725	280	1
1187	284	1
228	284	1
571	284	1
765	286	1
501	286	1
993	287	1
373	287	1
912	289	1
294	291	1
812	292	1
1021	291	1
1084	292	1
854	292	1
413	296	1
1154	296	1
87	297	1
121	298	1
539	300	1
676	301	1
450	300	1
958	302	1
50	303	1
335	302	1
628	303	1
200	304	1
153	306	1
1135	308	1
741	311	1
885	316	1
918	318	1
234	320	1
508	319	1
468	320	1
1019	322	1
1069	322	1
649	324	1
302	327	1
584	325	1
783	326	1
403	326	1
693	328	1
1182	328	1
367	331	1
749	332	1
50	334	1
848	334	1
262	336	1
74	337	1
807	338	1
179	339	1
886	342	1
1146	342	1
619	342	1
539	344	1
956	345	1
102	348	1
979	349	1
428	348	1
483	348	1
1102	351	1
136	352	1
214	354	1
716	355	1
350	359	1
657	357	1
1175	358	1
1017	358	1
505	360	1
452	361	1
571	361	1
784	367	1
1216	366	1
310	368	1
829	368	1
407	370	1
1046	369	1
252	372	1
892	374	1
1137	377	1
606	376	1
102	379	1
754	380	1
59	380	1
365	382	1
854	383	1
683	384	1
539	386	1
924	387	1
970	388	1
1171	388	1
148	390	1
283	393	1
714	393	1
807	393	1
1072	394	1
218	393	1
332	396	1
504	396	1
461	397	1
571	397	1
643	397	1
1012	400	1
398	400	1
422	403	1
738	409	1
109	411	1
1090	409	1
470	412	1
375	415	1
877	415	1
1132	416	1
242	417	1
927	418	1
770	420	1
1169	419	1
299	420	1
188	422	1
612	422	1
695	423	1
1047	422	1
974	427	1
542	428	1
150	429	1
1196	429	1
499	430	1
64	432	1
643	435	1
431	435	1
325	437	1
815	438	1
264	438	1
734	438	1
922	440	1
856	440	1
572	440	1
1010	443	1
1094	444	1
360	446	1
95	447	1
403	447	1
202	447	1
780	450	1
1124	453	1
455	455	1
626	457	1
1163	456	1
481	460	1
525	462	1
697	463	1
949	463	1
870	465	1
295	465	1
1037	466	1
158	466	1
229	467	1
1072	468	1
660	470	1
258	470	1
744	470	1
326	472	1
1198	472	1
123	473	1
1005	475	1
428	476	1
799	476	1
895	478	1
66	478	1
592	479	1
382	479	1
825	480	1
555	479	1
354	483	1
713	485	1
972	487	1
1135	491	1
525	492	1
1085	493	1
89	493	1
479	493	1
614	497	1
743	497	1
315	497	1
196	499	1
235	499	1
928	500	1
655	501	1
776	502	1
850	502	1
1043	504	1
404	503	1
125	505	1
270	505	1
449	505	1
1170	506	1
167	507	1
1004	510	1
1095	516	1
635	516	1
686	517	1
1192	516	1
289	520	1
369	520	1
961	520	1
484	520	1
328	522	1
567	523	1
728	524	1
800	526	1
873	526	1
144	530	1
533	530	1
1123	530	1
399	533	1
449	532	1
1059	533	1
227	535	1
908	537	1
106	536	1
604	536	1
81	536	1
175	538	1
260	538	1
1011	542	1
331	542	1
762	544	1
978	545	1
710	546	1
1079	548	1
635	549	1
1150	549	1
486	549	1
932	550	1
808	552	1
840	552	1
1186	553	1
534	554	1
294	556	1
574	556	1
58	558	1
1043	559	1
431	562	1
195	566	1
348	567	1
412	568	1
666	569	1
220	569	1
244	571	1
468	570	1
901	571	1
132	571	1
78	574	1
156	573	1
374	576	1
1005	577	1
1106	578	1
607	578	1
279	579	1
1067	579	1
774	579	1
1151	580	1
969	580	1
492	583	1
836	584	1
638	585	1
1190	585	1
689	587	1
718	587	1
930	588	1
579	592	1
554	593	1
97	593	1
883	596	1
454	597	1
1010	599	1
413	600	1
241	601	1
520	600	1
289	602	1
753	603	1
1038	603	1
1214	605	1
955	609	1
658	610	1
59	610	1
1076	611	1
1160	611	1
130	611	1
179	611	1
1102	614	1
379	615	1
214	615	1
344	617	1
1136	617	1
986	619	1
780	620	1
88	621	1
315	621	1
484	621	1
585	622	1
815	623	1
847	623	1
688	629	1
265	629	1
929	630	1
195	631	1
510	630	1
413	631	1
545	630	1
719	632	1
1045	633	1
750	634	1
1215	634	1
607	640	1
1177	641	1
125	641	1
884	641	1
163	643	1
1140	646	1
53	647	1
636	648	1
363	649	1
982	648	1
217	651	1
846	652	1
294	652	1
1072	652	1
688	653	1
459	656	1
915	657	1
254	658	1
331	661	1
548	660	1
653	660	1
489	660	1
808	662	1
1101	663	1
84	665	1
577	666	1
108	668	1
430	668	1
938	669	1
178	671	1
1155	671	1
392	672	1
767	674	1
59	674	1
733	676	1
1007	678	1
1192	678	1
138	679	1
265	680	1
626	681	1
969	681	1
305	681	1
224	682	1
1048	683	1
887	683	1
522	685	1
359	686	1
842	689	1
1085	689	1
1122	691	1
481	693	1
591	694	1
657	695	1
689	699	1
446	699	1
729	699	1
815	703	1
88	703	1
1132	705	1
786	707	1
1161	707	1
919	707	1
377	708	1
184	708	1
113	709	1
552	711	1
1090	711	1
47	711	1
240	711	1
1011	712	1
957	712	1
150	713	1
1048	715	1
1204	714	1
755	715	1
412	718	1
354	721	1
720	720	1
287	722	1
666	724	1
474	723	1
